"Activity"	"Mean"	"Standard_Deviation"
"WALKING_DOWNSTAIRS"	-0.334488440221925	0.473233117128808
"WALKING_DOWNSTAIRS"	-0.312650788900517	0.465331083209604
"WALKING_DOWNSTAIRS"	-0.310730513006239	0.474383706870773
"WALKING_DOWNSTAIRS"	-0.305909524865597	0.471647984717217
"WALKING_DOWNSTAIRS"	-0.348655647165811	0.482553598139763
"WALKING_DOWNSTAIRS"	-0.356196128164528	0.470561774751063
"WALKING_DOWNSTAIRS"	-0.396232157339216	0.476872531246836
"WALKING_DOWNSTAIRS"	-0.386855744768093	0.478634253488219
"WALKING_DOWNSTAIRS"	-0.380581531328164	0.478396614479449
"WALKING_DOWNSTAIRS"	-0.352431191163815	0.468327752278482
"WALKING_DOWNSTAIRS"	-0.34815662828467	0.471524613825659
"WALKING_DOWNSTAIRS"	-0.344697342662389	0.476089425253367
"WALKING_DOWNSTAIRS"	-0.357818882242246	0.479399403016949
"WALKING_DOWNSTAIRS"	-0.34538604585508	0.485860283127206
"WALKING_UPSTAIRS"	-0.43080656709697	0.497630787169408
"WALKING_UPSTAIRS"	-0.412250192537332	0.503277585024907
"WALKING_UPSTAIRS"	-0.430822974568271	0.492796521283993
"WALKING_UPSTAIRS"	-0.436931780182692	0.495235688460178
"WALKING_UPSTAIRS"	-0.429917221509982	0.496474634928965
"WALKING_UPSTAIRS"	-0.45002294877451	0.490562139790896
"WALKING_UPSTAIRS"	-0.448017482310089	0.491320878028653
"WALKING_UPSTAIRS"	-0.431494098366471	0.505325834408599
"WALKING_UPSTAIRS"	-0.454334193960749	0.502168121477494
"WALKING_UPSTAIRS"	-0.426586535719893	0.490570497612239
"WALKING_UPSTAIRS"	-0.411606165971836	0.495501817278551
"WALKING_UPSTAIRS"	-0.419613856725134	0.486271535718182
"WALKING_UPSTAIRS"	-0.422209621023351	0.495543049272048
"WALKING_UPSTAIRS"	-0.436843415754545	0.495473144116012
"WALKING_UPSTAIRS"	-0.453181842365775	0.490806740869664
"WALKING_UPSTAIRS"	-0.441093877294296	0.494046793998543
"WALKING_UPSTAIRS"	-0.444320209059661	0.504891270846234
"WALKING_UPSTAIRS"	-0.445356757207005	0.506205888256324
"WALKING_UPSTAIRS"	-0.438875652249554	0.502265044619791
"WALKING_UPSTAIRS"	-0.42929669291123	0.504602717354629
"WALKING_UPSTAIRS"	-0.439263962753298	0.494493734684593
"WALKING_UPSTAIRS"	-0.457343236430695	0.495424378689954
"WALKING_UPSTAIRS"	-0.454186781931907	0.4861788002928
"WALKING_UPSTAIRS"	-0.42662492791533	0.491257373788677
"WALKING_UPSTAIRS"	-0.445702675178431	0.484839734548996
"WALKING_UPSTAIRS"	-0.443341605479144	0.493868859407903
"WALKING_UPSTAIRS"	-0.446065505461676	0.49370449200878
"WALKING_UPSTAIRS"	-0.444413277676132	0.48688454871681
"STANDING"	-0.547247957094813	0.549465872465393
"STANDING"	-0.605558134158645	0.528517196128235
"STANDING"	-0.569284653118734	0.525572491254701
"STANDING"	-0.571000899854742	0.531978727452377
"STANDING"	-0.623715003137611	0.553203908385552
"STANDING"	-0.641214554967914	0.52295549233507
"STANDING"	-0.649966781760392	0.515722660462883
"STANDING"	-0.660229737913012	0.508275322609572
"STANDING"	-0.643351830541711	0.531998630570591
"STANDING"	-0.649098113445134	0.538588709555341
"STANDING"	-0.634730834501212	0.559991968942297
"STANDING"	-0.650598638452406	0.54174567944913
"STANDING"	-0.65179944053369	0.538367297968964
"STANDING"	-0.658676249993939	0.538512099163675
"STANDING"	-0.654700728760392	0.540728930507711
"STANDING"	-0.654948306407524	0.534630735388799
"STANDING"	-0.654934345759358	0.531125085352041
"STANDING"	-0.583633624784777	0.570575601383724
"STANDING"	-0.63606668210713	0.542672248124711
"STANDING"	-0.643205909960071	0.535576514347288
"STANDING"	-0.648056856922638	0.528413874107428
"STANDING"	-0.652606149655437	0.526884964683309
"STANDING"	-0.646069570133512	0.540737157166273
"STANDING"	-0.646111818764171	0.547896779705443
"STANDING"	-0.645431110834581	0.540866057592772
"STANDING"	-0.636817254658467	0.548535133473674
"STANDING"	-0.638369362063761	0.547590328081976
"STANDING"	-0.658540994172371	0.53078667524074
"STANDING"	-0.656096592360784	0.532958844726624
"STANDING"	-0.658146414505704	0.523580113469244
"SITTING"	-0.61904488586221	0.534454549467363
"SITTING"	-0.626021040742068	0.560531832657077
"SITTING"	-0.650119593916973	0.534446393912044
"SITTING"	-0.653624655645989	0.524978515957172
"SITTING"	-0.659593513212299	0.514845496051297
"SITTING"	-0.653258195362032	0.514932842483693
"SITTING"	-0.654472833829768	0.512462010385364
"SITTING"	-0.654105666242246	0.513024666927486
"SITTING"	-0.652042579791444	0.516076627778261
"SITTING"	-0.657646762906595	0.520294752518226
"SITTING"	-0.6531126596082	0.529818097394199
"SITTING"	-0.657200798991266	0.522044358407433
"SITTING"	-0.59313938157344	0.546478021912792
"SITTING"	-0.622909748689786	0.535801443774454
"SITTING"	-0.635596483651693	0.538328619000379
"SITTING"	-0.658005688710517	0.516192638915063
"SITTING"	-0.656643043848342	0.524121152292137
"SITTING"	-0.658393232765241	0.523680350935213
"SITTING"	-0.657848350285562	0.514824152885809
"SITTING"	-0.64865901412395	0.520700699999363
"SITTING"	-0.647310791611105	0.533125693621961
"SITTING"	-0.659242330706738	0.522169674827575
"SITTING"	-0.652785771580731	0.530121216443334
"SITTING"	-0.661094348531283	0.525528393868511
"SITTING"	-0.667279585846346	0.535375747893906
"SITTING"	-0.662962208437433	0.511964349828466
"LAYING"	-0.543555778639394	0.543719850274531
"LAYING"	-0.610208920170998	0.532724329531197
"LAYING"	-0.630498353597148	0.525972162329977
"LAYING"	-0.646798634602852	0.525481465477093
"LAYING"	-0.657253484358467	0.525466269624248
"LAYING"	-0.657019098928699	0.519287153174585
"LAYING"	-0.65748187742631	0.520742183718398
"LAYING"	-0.656692600779323	0.521440378494363
"LAYING"	-0.659370531028521	0.527126755614286
"LAYING"	-0.655822813532799	0.532889498597143
"LAYING"	-0.65318588598467	0.539548868202663
"LAYING"	-0.651500063842959	0.533522590509843
"LAYING"	-0.610815937832977	0.535509141483218
"LAYING"	-0.643799512400713	0.527529998650297
"LAYING"	-0.641523992538324	0.529588848337861
"LAYING"	-0.655229746136542	0.523957312414871
"LAYING"	-0.655699820346168	0.518387558610316
"LAYING"	-0.658352941358467	0.514634609192202
"LAYING"	-0.647633689075401	0.53132587911763
"LAYING"	-0.648631154236542	0.526331581338991
"LAYING"	-0.643296906264349	0.529405619532172
"LAYING"	-0.65306538340713	0.528638120295857
"LAYING"	-0.640685763510873	0.546492267545019
"LAYING"	-0.639775984044385	0.521656506734929
"LAYING"	-0.61392010194795	0.520237954811358
"WALKING"	-0.450786927993048	0.469551473787809
"WALKING"	-0.413188998661551	0.471236863254823
"WALKING"	-0.394948121508021	0.463259844412833
"WALKING"	-0.390415125023529	0.462347360561101
"WALKING"	-0.389438213651194	0.473323062324673
"WALKING"	-0.385898458670945	0.479555333995082
"WALKING"	-0.398984553405633	0.46936527997631
"WALKING"	-0.40038070551426	0.462891767890052
"WALKING"	-0.39686248262549	0.463950152603202
"WALKING"	-0.426336815651569	0.474111226531154
"WALKING"	-0.43248430897861	0.465017231668528
"WALKING"	-0.415198599401016	0.46609561076222
"WALKING"	-0.395971820825134	0.470389279810582
"WALKING"	-0.406267846189234	0.464561164301226
"WALKING"	-0.422515130940642	0.471107567462487
"WALKING"	-0.432659958069895	0.460443411134617
"WALKING"	-0.377671069789661	0.459537632425418
"WALKING"	-0.360761332565775	0.453976476143228
"WALKING"	-0.378668051225918	0.460324687818618
"WALKING"	-0.381462499812299	0.465638194756897
"WALKING"	-0.395234192864635	0.458101854429166
"WALKING"	-0.395567579564332	0.453772389855579
"WALKING"	-0.399534152231907	0.458902042554659
"WALKING"	-0.408828264444635	0.462995458808392
"WALKING"	-0.393026230771658	0.454984758958734
"WALKING"	-0.403794061695187	0.458050096882677
"WALKING"	-0.407821027840463	0.460506449950848
"WALKING"	-0.403190864120481	0.462096394169015
"WALKING"	-0.406199451865151	0.460814064736239
"WALKING"	-0.40517431145205	0.459864514574386
"WALKING_DOWNSTAIRS"	-0.340824270311943	0.461237444474296
"WALKING_DOWNSTAIRS"	-0.300705896286631	0.467688969334745
"WALKING_DOWNSTAIRS"	-0.210351285084884	0.465142423324352
"WALKING_DOWNSTAIRS"	-0.219247819641871	0.472377415354491
"WALKING_DOWNSTAIRS"	-0.258525035389127	0.458193885611682
"WALKING_DOWNSTAIRS"	-0.284960134978075	0.472834185619526
"WALKING_DOWNSTAIRS"	-0.299485065522103	0.464726044938683
"WALKING_DOWNSTAIRS"	-0.324479353353547	0.471394472038092
"WALKING_DOWNSTAIRS"	-0.295356183737237	0.480974113320374
"WALKING_DOWNSTAIRS"	-0.235489522714617	0.467304297768218
"WALKING_DOWNSTAIRS"	-0.216697602911925	0.463692469698841
"WALKING_DOWNSTAIRS"	-0.242071934626346	0.457603202993699
"WALKING_DOWNSTAIRS"	-0.199321769679068	0.474421205492225
"WALKING_DOWNSTAIRS"	-0.191112201951355	0.48529837712827
"WALKING_DOWNSTAIRS"	-0.283445884451693	0.473326867485809
"WALKING_DOWNSTAIRS"	-0.316689491937255	0.475024815266144
"WALKING_DOWNSTAIRS"	-0.264441758490731	0.46444998023036
"WALKING_DOWNSTAIRS"	-0.238922324021604	0.447879788101678
"WALKING_DOWNSTAIRS"	-0.16634684585221	0.473165954969419
"WALKING_DOWNSTAIRS"	-0.188428488277879	0.479118923831424
"WALKING_DOWNSTAIRS"	-0.261229277831105	0.471106798119688
"WALKING_DOWNSTAIRS"	-0.172358775284082	0.47600909438033
"WALKING_DOWNSTAIRS"	-0.188214447843137	0.467826686858947
"WALKING_DOWNSTAIRS"	-0.258953523885544	0.452289530504621
"WALKING_UPSTAIRS"	-0.330767187302906	0.501351486630633
"WALKING_UPSTAIRS"	-0.307452207045348	0.497873623553471
"WALKING_UPSTAIRS"	-0.291308524514938	0.521768707212674
"WALKING_UPSTAIRS"	-0.308484081833725	0.511623364366899
"WALKING_UPSTAIRS"	-0.318319775386203	0.503585384119382
"WALKING_UPSTAIRS"	-0.309984222544385	0.502508132147609
"WALKING_UPSTAIRS"	-0.326602091682353	0.492901683848977
"WALKING_UPSTAIRS"	-0.343083532584599	0.509492415457299
"WALKING_UPSTAIRS"	-0.355100506474955	0.512523888352248
"WALKING_UPSTAIRS"	-0.33499467642139	0.513915588334016
"WALKING_UPSTAIRS"	-0.319819586660695	0.502052292038262
"WALKING_UPSTAIRS"	-0.272912565760784	0.528589147751621
"WALKING_UPSTAIRS"	-0.27369963304082	0.538036035971973
"WALKING_UPSTAIRS"	-0.284865278105526	0.500860743030925
"WALKING_UPSTAIRS"	-0.279791304433512	0.511124447991378
"WALKING_UPSTAIRS"	-0.287923534992692	0.513994085498381
"WALKING_UPSTAIRS"	-0.317641255540107	0.518360913172219
"WALKING_UPSTAIRS"	-0.33112153173861	0.503501222529055
"WALKING_UPSTAIRS"	-0.321354621834938	0.513483920307938
"WALKING_UPSTAIRS"	-0.267717214205134	0.516532160249703
"WALKING_UPSTAIRS"	-0.231869617321693	0.535269601660017
"WALKING_UPSTAIRS"	-0.235258745359358	0.531034238549994
"WALKING_UPSTAIRS"	-0.296047801259037	0.491724082849342
"WALKING_UPSTAIRS"	-0.282387887027451	0.507139574036254
"WALKING_UPSTAIRS"	-0.280221180691087	0.510332680061676
"WALKING_UPSTAIRS"	-0.294771498045847	0.490372886900962
"WALKING_UPSTAIRS"	-0.325228173475348	0.470717796550143
"STANDING"	-0.59851153694189	0.520163707340276
"STANDING"	-0.605194597546774	0.525809412037714
"STANDING"	-0.614603383990018	0.5404346511524
"STANDING"	-0.648084897010873	0.538777028006182
"STANDING"	-0.643553274685383	0.540982982700268
"STANDING"	-0.652000019286096	0.528997416326667
"STANDING"	-0.653718677022816	0.52999810468421
"STANDING"	-0.645287713581283	0.534635692937912
"STANDING"	-0.626821995259679	0.527703852018384
"STANDING"	-0.636284544120107	0.506532275129822
"STANDING"	-0.633659546753119	0.515061685766261
"STANDING"	-0.641996003268734	0.519648439035567
"STANDING"	-0.645534651623173	0.527563652276747
"STANDING"	-0.662662277536898	0.514804748572074
"STANDING"	-0.65077920128984	0.532444144685772
"STANDING"	-0.591848705292335	0.545091509556807
"STANDING"	-0.636273867381016	0.540364858741839
"STANDING"	-0.615679718444385	0.520464851258609
"STANDING"	-0.619773199806791	0.512658304556221
"STANDING"	-0.633990658675223	0.50817696606038
"STANDING"	-0.632001607718057	0.51411019604461
"STANDING"	-0.627194548929768	0.512351360057516
"STANDING"	-0.617877726358485	0.51281366955396
"STANDING"	-0.625178530081996	0.52511234660473
"STANDING"	-0.643589814600071	0.534674063489422
"STANDING"	-0.629285329353529	0.511428890004478
"STANDING"	-0.612225882339216	0.510966574228871
"STANDING"	-0.621410780244385	0.508829702183621
"STANDING"	-0.636652108019608	0.531752364563105
"STANDING"	-0.654383513991444	0.52192690865353
"SITTING"	-0.511202390189483	0.55931015768894
"SITTING"	-0.624916799083244	0.54295617728189
"SITTING"	-0.631300186170802	0.54982125641473
"SITTING"	-0.638105179070588	0.541857232465762
"SITTING"	-0.650465557803209	0.521570282049251
"SITTING"	-0.660306893006417	0.520351346553027
"SITTING"	-0.655451376211765	0.541194790224592
"SITTING"	-0.652592739596078	0.539682053886968
"SITTING"	-0.667439956728342	0.524338218704013
"SITTING"	-0.656680886276292	0.533825922597836
"SITTING"	-0.63859448793779	0.530333758089245
"SITTING"	-0.632015936234581	0.519642660070396
"SITTING"	-0.628591238190731	0.514772524623086
"SITTING"	-0.636547081569697	0.514383573495907
"SITTING"	-0.585192957944403	0.524856546021576
"SITTING"	-0.586190196280392	0.530277481138752
"SITTING"	-0.604910121905169	0.540043717175237
"SITTING"	-0.634222960979857	0.523121437676551
"SITTING"	-0.649780019841996	0.519041624100044
"SITTING"	-0.643049170983565	0.520330739064274
"SITTING"	-0.6370085159918	0.530262285507311
"SITTING"	-0.627981695122103	0.521534352034486
"SITTING"	-0.61227569973369	0.513009597500586
"SITTING"	-0.620094927038146	0.515665909793572
"SITTING"	-0.638973131154724	0.531943044398365
"SITTING"	-0.651477403873975	0.54070966284299
"SITTING"	-0.651899995723529	0.541906728020306
"SITTING"	-0.656881009799109	0.530984924220747
"LAYING"	-0.434555562736185	0.566117743496794
"LAYING"	-0.604258320563993	0.548708963446064
"LAYING"	-0.622907158605437	0.544274846204715
"LAYING"	-0.637750165695383	0.536828988754308
"LAYING"	-0.643521560712299	0.529707696822349
"LAYING"	-0.644524362351337	0.528703386613677
"LAYING"	-0.651308917760428	0.523270733655441
"LAYING"	-0.64215634554861	0.538413574631941
"LAYING"	-0.632459136561854	0.545367898252965
"LAYING"	-0.634644020236007	0.542499174197471
"LAYING"	-0.644328894535722	0.540373751950948
"LAYING"	-0.404826498557576	0.599288360560876
"LAYING"	-0.596642888315062	0.539672124283781
"LAYING"	-0.61930875285615	0.543128918194244
"LAYING"	-0.635937442817861	0.529975451149836
"LAYING"	-0.637654674398752	0.532044720781165
"LAYING"	-0.618399680942638	0.51617355431996
"LAYING"	-0.613818280200693	0.515261126531674
"LAYING"	-0.622692988871836	0.512085796794342
"LAYING"	-0.630603402654442	0.522946612457853
"LAYING"	-0.638810747945918	0.522181844354882
"LAYING"	-0.638285883214082	0.519361198722142
"LAYING"	-0.646931972849733	0.51136720769453
"LAYING"	-0.636963408386809	0.50941454194861
"LAYING"	-0.634405848052781	0.50262710271242
"LAYING"	-0.646622018039037	0.506515073204646
"WALKING"	-0.372661361788948	0.472597268253608
"WALKING"	-0.378171363257754	0.460457778338971
"WALKING"	-0.365088019421123	0.446702506264224
"WALKING"	-0.354456461354367	0.447182346876296
"WALKING"	-0.363699787605882	0.453348218265894
"WALKING"	-0.364336295219964	0.460236731293038
"WALKING"	-0.361843609295187	0.455918968153684
"WALKING"	-0.369513167849376	0.453587676298986
"WALKING"	-0.375897288164528	0.454872610895951
"WALKING"	-0.380500829330535	0.451700386053896
"WALKING"	-0.371711853718717	0.450196765179522
"WALKING"	-0.36553331172549	0.457021318773255
"WALKING"	-0.376874531100392	0.454546101906109
"WALKING"	-0.39259880674139	0.456180131844329
"WALKING"	-0.403596732900619	0.462809775684395
"WALKING"	-0.384708057765062	0.471931410080182
"WALKING"	-0.361015721046168	0.462753716482256
"WALKING"	-0.360032163430838	0.4616652499787
"WALKING"	-0.368624479612442	0.460126512416746
"WALKING"	-0.354840031255258	0.45254546654187
"WALKING"	-0.350136149299109	0.44854842624898
"WALKING"	-0.358381873149643	0.448754021874951
"WALKING"	-0.370217073935169	0.455223260743364
"WALKING"	-0.37289705157344	0.4570936842458
"WALKING"	-0.364579589257932	0.456331156814853
"WALKING"	-0.371935154145276	0.450899121515712
"WALKING"	-0.354214285866132	0.44797151641292
"WALKING"	-0.344874431174688	0.453669155822869
"WALKING"	-0.362397007284848	0.464004508705527
"WALKING_DOWNSTAIRS"	-0.269313011822282	0.473023893716625
"WALKING_DOWNSTAIRS"	-0.187205947077005	0.442179709137063
"WALKING_DOWNSTAIRS"	-0.175139595627807	0.481865955563256
"WALKING_DOWNSTAIRS"	-0.191194222551693	0.470260546308087
"WALKING_DOWNSTAIRS"	-0.176303175539929	0.472335151383446
"WALKING_DOWNSTAIRS"	-0.171334560451872	0.479843112170762
"WALKING_DOWNSTAIRS"	-0.230869736216221	0.453634476866524
"WALKING_DOWNSTAIRS"	-0.254190368980749	0.476515020052169
"WALKING_DOWNSTAIRS"	-0.188875019978431	0.466245056769792
"WALKING_DOWNSTAIRS"	-0.0537216662442068	0.505219428728511
"WALKING_DOWNSTAIRS"	-0.0642649810160428	0.510715640675877
"WALKING_DOWNSTAIRS"	-0.149783060475401	0.471333780861623
"WALKING_DOWNSTAIRS"	-0.17592512527344	0.466726792622998
"WALKING_DOWNSTAIRS"	-0.197767121486881	0.462900047581924
"WALKING_DOWNSTAIRS"	-0.158540213650057	0.494186069290884
"WALKING_DOWNSTAIRS"	-0.0694336646581462	0.50165287716584
"WALKING_DOWNSTAIRS"	-0.0184771495852941	0.518829642070291
"WALKING_DOWNSTAIRS"	-0.0955361060147772	0.485953316033699
"WALKING_DOWNSTAIRS"	-0.105211410261105	0.481225291908466
"WALKING_DOWNSTAIRS"	-0.0932320960533333	0.512143083714361
"WALKING_DOWNSTAIRS"	-0.168049696855258	0.49543296957393
"WALKING_UPSTAIRS"	-0.295529293357576	0.524647502290359
"WALKING_UPSTAIRS"	-0.256164900837968	0.51789335833742
"WALKING_UPSTAIRS"	-0.218104124443494	0.526895992400094
"WALKING_UPSTAIRS"	-0.248131890475579	0.523020228710045
"WALKING_UPSTAIRS"	-0.271233719606275	0.507797219612386
"WALKING_UPSTAIRS"	-0.277616129531907	0.517643075481847
"WALKING_UPSTAIRS"	-0.283968302752941	0.522721948603292
"WALKING_UPSTAIRS"	-0.287773764091622	0.512120631303843
"WALKING_UPSTAIRS"	-0.313090097333512	0.493798473917676
"WALKING_UPSTAIRS"	-0.366567900911979	0.489639681805727
"WALKING_UPSTAIRS"	-0.271140127447398	0.518804917025898
"WALKING_UPSTAIRS"	-0.27209907852779	0.517558567052007
"WALKING_UPSTAIRS"	-0.258164492302496	0.547518074218451
"WALKING_UPSTAIRS"	-0.24987008543975	0.534806788231388
"WALKING_UPSTAIRS"	-0.279589001876191	0.496832874852183
"WALKING_UPSTAIRS"	-0.163932532387736	0.511217257482406
"WALKING_UPSTAIRS"	-0.137693046030499	0.526390803886131
"WALKING_UPSTAIRS"	-0.275456404192767	0.519748567685207
"WALKING_UPSTAIRS"	-0.293728456951872	0.489406390654272
"WALKING_UPSTAIRS"	-0.255120089817112	0.526130736035794
"WALKING_UPSTAIRS"	-0.252300008927665	0.515236769604282
"WALKING_UPSTAIRS"	-0.275129479499394	0.499680576690191
"WALKING_UPSTAIRS"	-0.298417858278521	0.501016904338102
"WALKING_UPSTAIRS"	-0.281078467655971	0.505255068250751
"WALKING_UPSTAIRS"	-0.284616101376827	0.52207621618912
"WALKING_UPSTAIRS"	-0.303043969767148	0.509623638003654
"WALKING_UPSTAIRS"	-0.31797581930344	0.519705055780082
"STANDING"	-0.60174457149441	0.541188422171904
"STANDING"	-0.641660070398039	0.533918402737289
"STANDING"	-0.651250047889483	0.538615762453234
"STANDING"	-0.656192959786809	0.529172589203368
"STANDING"	-0.65642365677344	0.526326362125034
"STANDING"	-0.641884726206417	0.53053306996611
"STANDING"	-0.641320417929421	0.529346002587877
"STANDING"	-0.647317167494052	0.528412394118733
"STANDING"	-0.64372931352959	0.546379410062964
"STANDING"	-0.650928263468093	0.525962828809407
"STANDING"	-0.664636096104979	0.515191830349769
"STANDING"	-0.661345297939216	0.522522770556712
"STANDING"	-0.65049213145918	0.540996703664161
"STANDING"	-0.578774547066756	0.557457041600362
"STANDING"	-0.625565597457005	0.560010145166768
"STANDING"	-0.64820558815508	0.540966661635167
"STANDING"	-0.645071248690018	0.532734713656691
"STANDING"	-0.637691216121264	0.519163580522533
"STANDING"	-0.616008760249055	0.53164995200741
"STANDING"	-0.622541433353654	0.522906628637834
"STANDING"	-0.636263814979537	0.525591574895036
"STANDING"	-0.654266830921034	0.513087988900645
"STANDING"	-0.65192946063672	0.516804177484841
"STANDING"	-0.64269208759877	0.533504058640675
"STANDING"	-0.642995073585918	0.546554278566756
"STANDING"	-0.648400791264706	0.552317465979938
"STANDING"	-0.637151224465062	0.539367674280005
"SITTING"	-0.514046649775936	0.559979906452599
"SITTING"	-0.606850667668627	0.569501648467888
"SITTING"	-0.629649759050624	0.556253543169985
"SITTING"	-0.631412403050446	0.557983295182682
"SITTING"	-0.645483592397504	0.547261939858428
"SITTING"	-0.657056297734153	0.52893006017904
"SITTING"	-0.650117255090018	0.532652074509541
"SITTING"	-0.649837598893048	0.540611733783581
"SITTING"	-0.659996490232538	0.538647439946518
"SITTING"	-0.657027833800356	0.529354401917664
"SITTING"	-0.649958300432406	0.523390616283509
"SITTING"	-0.637439327776827	0.532958513649831
"SITTING"	-0.604528075249346	0.53743462186497
"SITTING"	-0.611454659254011	0.548782015982172
"SITTING"	-0.627534367903745	0.563549740831547
"SITTING"	-0.65516731504795	0.510985824106993
"SITTING"	-0.644826006636685	0.519364657696074
"SITTING"	-0.641795577094082	0.521978203929563
"SITTING"	-0.644625848820856	0.52965637781869
"SITTING"	-0.647250005546881	0.548133497226096
"SITTING"	-0.652344997137344	0.541902734404159
"SITTING"	-0.652824617944029	0.537912169641325
"SITTING"	-0.653515339505526	0.544071541849356
"SITTING"	-0.646646243691266	0.554784487492294
"SITTING"	-0.655245937008021	0.541636600906967
"SITTING"	-0.656407931688948	0.528154449827941
"SITTING"	-0.650584698049911	0.51301694117782
"LAYING"	-0.553513419891266	0.517721730730994
"LAYING"	-0.60097224452852	0.539763650637542
"LAYING"	-0.635302010685829	0.551065690723845
"LAYING"	-0.642032306819697	0.54695179422179
"LAYING"	-0.651171971066488	0.544405116806112
"LAYING"	-0.648716251684492	0.554800574584339
"LAYING"	-0.652317242672192	0.516446139850109
"LAYING"	-0.649360493390909	0.512168193702682
"LAYING"	-0.653162106071123	0.534000764403377
"LAYING"	-0.652976929832442	0.545821803199196
"LAYING"	-0.658656023100963	0.536487015146275
"LAYING"	-0.659668991653832	0.535066768809049
"LAYING"	-0.657454258404278	0.543180593333662
"LAYING"	-0.581635019575045	0.536355856117561
"LAYING"	-0.569919468625348	0.512801388981057
"LAYING"	-0.545786164606827	0.512610872462597
"LAYING"	-0.570972108793993	0.511381201726681
"LAYING"	-0.627637192333868	0.531667256428216
"LAYING"	-0.654148980170232	0.523103169424952
"LAYING"	-0.655783922769697	0.518121466773527
"LAYING"	-0.656566457665597	0.521124124462055
"LAYING"	-0.630416967919608	0.525791805531255
"LAYING"	-0.622710866587522	0.523800029187949
"LAYING"	-0.641229795553298	0.543465529828158
"LAYING"	-0.64964385272795	0.529997475521408
"LAYING"	-0.657005421682478	0.523002846621184
"LAYING"	-0.654075147118307	0.526443543372594
"LAYING"	-0.651421469407487	0.525915471875394
"LAYING"	-0.650332280671301	0.531231957858826
"LAYING"	-0.661831173658645	0.526072265256403
"LAYING"	-0.655150868972478	0.508227013722364
"LAYING"	-0.656078602476827	0.510130538961692
"LAYING"	-0.655436000961479	0.525126261034333
"LAYING"	-0.657340498466702	0.529350692706404
"WALKING"	-0.425867905889216	0.4758584178206
"WALKING"	-0.413688512834064	0.47721826212086
"WALKING"	-0.397661113554011	0.47288866630766
"WALKING"	-0.394331237514813	0.467727195461048
"WALKING"	-0.38262195460303	0.471517397015661
"WALKING"	-0.365992178899287	0.466607633198231
"WALKING"	-0.381563462151444	0.470646518876366
"WALKING"	-0.408375821221016	0.478455635961742
"WALKING"	-0.422598206554902	0.470212488649597
"WALKING"	-0.416004893172371	0.467104411520622
"WALKING"	-0.398923722498752	0.468859713911689
"WALKING"	-0.382490372362264	0.473882796594096
"WALKING"	-0.387006685075062	0.476860866771011
"WALKING"	-0.412178792178841	0.471178846815547
"WALKING"	-0.434286243945597	0.487073261904099
"WALKING"	-0.418872436691604	0.480374595667689
"WALKING"	-0.415065007895009	0.474083710990367
"WALKING"	-0.413708291014795	0.481046632462694
"WALKING"	-0.413633832860963	0.476941547807864
"WALKING"	-0.424684152936381	0.476298794177045
"WALKING"	-0.436076926352175	0.482120729973994
"WALKING"	-0.431650270855597	0.474778932153814
"WALKING"	-0.412541450929233	0.474176080619921
"WALKING"	-0.391539011585918	0.475914911915449
"WALKING"	-0.406156501925668	0.473728087047742
"WALKING"	-0.426654027072193	0.468077880397375
"WALKING"	-0.437904990298503	0.473051946474472
"WALKING"	-0.424764970482175	0.483807726563873
"WALKING_DOWNSTAIRS"	-0.300438041970107	0.496990923256635
"WALKING_DOWNSTAIRS"	-0.314220028443066	0.470899969869509
"WALKING_DOWNSTAIRS"	-0.317066283460731	0.464843090213116
"WALKING_DOWNSTAIRS"	-0.326985914766132	0.484508046807016
"WALKING_DOWNSTAIRS"	-0.292753670542317	0.472024355940783
"WALKING_DOWNSTAIRS"	-0.268248143963369	0.471009397559545
"WALKING_DOWNSTAIRS"	-0.286705650894207	0.490237885942518
"WALKING_DOWNSTAIRS"	-0.322574590817112	0.49197873080374
"WALKING_DOWNSTAIRS"	-0.321770228074064	0.468805993170015
"WALKING_DOWNSTAIRS"	-0.316195427587344	0.483244646377168
"WALKING_DOWNSTAIRS"	-0.314030135750446	0.492510958206473
"WALKING_DOWNSTAIRS"	-0.328003909641355	0.480557335794892
"WALKING_DOWNSTAIRS"	-0.314934476451105	0.481202233135485
"WALKING_DOWNSTAIRS"	-0.30842147018164	0.477641763674608
"WALKING_DOWNSTAIRS"	-0.310393557948538	0.48725254073272
"WALKING_DOWNSTAIRS"	-0.303487530411052	0.476268058206799
"WALKING_DOWNSTAIRS"	-0.300410855281818	0.484927597296331
"WALKING_DOWNSTAIRS"	-0.292260441051283	0.484677916347676
"WALKING_DOWNSTAIRS"	-0.298890615659002	0.487214940989434
"WALKING_DOWNSTAIRS"	-0.306750218454545	0.486166715039319
"WALKING_DOWNSTAIRS"	-0.312557437292692	0.483994012511795
"WALKING_UPSTAIRS"	-0.411563076875758	0.490961392909751
"WALKING_UPSTAIRS"	-0.421141804909982	0.508044729510766
"WALKING_UPSTAIRS"	-0.401928361479144	0.488878649713904
"WALKING_UPSTAIRS"	-0.401325973899109	0.486319535237822
"WALKING_UPSTAIRS"	-0.424087915578788	0.488237344626913
"WALKING_UPSTAIRS"	-0.412970543927986	0.487407952252891
"WALKING_UPSTAIRS"	-0.409292522861783	0.482498124181161
"WALKING_UPSTAIRS"	-0.395213813253547	0.478582757576081
"WALKING_UPSTAIRS"	-0.425988014366453	0.488009919764054
